0,1
306.01,Provisional application - Assignment of application claiming benefits of
211.01(a),Provisional application - Benefit of
211.01(a),Provisional application - Benefit of
211.01(a),Provisional application - Benefit of
201.04,Provisional application - Benefit of
1402,"Provisional application - Benefit of - Error in, as reissue grounds"
601.01(b),Provisional application - Completeness
506,Provisional application - Completeness
601.01(c),Provisional application - Conversion to
201.04,Provisional application - Conversion to
201.03,Provisional application - Correction of inventorship
201.04,Provisional application - Cover sheet for
1302.09,"Provisional application - Data, on file wrapper/history of"
202,"Provisional application - Data, on file wrapper/history of"
1302.04,"Provisional application - Data, in specification of"
1302.04,"Provisional application - Data, in specification of"
1302.04,"Provisional application - Data, in specification of"
1302.04,"Provisional application - Data, in specification of"
1302.04,"Provisional application - Data, in specification of"
608.02,Provisional application - Drawing
608.02,Provisional application - Drawing
608.02,Provisional application - Drawing
608.02,Provisional application - Drawing
601.01(b),Provisional application - Drawing
706.02,Provisional application - Effective filing date
601.01(b),Provisional application - Effective filing date
502.05,Provisional application - EFS-Web filing of
211.01,Provisional application - English language translation for benefit of date
211.01,Provisional application - English language translation for benefit of date
503,Provisional application - Filing receipt
601,Provisional application - Guidelines for drafting
609,Provisional application - Information disclosure statement
602.01,Provisional application - Joint inventors in
201.04,Provisional application - Last day of pendency
509.04,Provisional application - Micro entity status
901.01(a),Provisional application - Ordering of abandoned
1002.02(q),Provisional application - Request to convert to nonprovisional
1002.02(b),Provisional application - Request to convert to nonprovisional
711.03(c),Provisional application - Revival
509.03,Provisional application - Small entity status
509.03,Provisional application - Small entity status
601.01,Provisional application - Specification
309,"PTO employee restrictions, assignment"
2632,Public access to
2232,Public access to
2632,Public access to
2232,Public access to
2145,Public domain
2133.03(a),Public domain
2133.03,Public domain
2124.01,Public domain
2121.03,Public domain
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
1490,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
715,Public domain - Dedication to public
2632,"Public inspection, Application file"
2609,"Public inspection, Application file"
103,"Public inspection, Application file"
2232,"Public inspection, Application file"
103,"Public inspection, Application file"
1128,"Public inspection, Application file"
103,"Public inspection, Application file"
2632,"Public inspection, Application file"
2609,"Public inspection, Application file"
103,"Public inspection, Application file"
2232,"Public inspection, Application file"
103,"Public inspection, Application file"
1128,"Public inspection, Application file"
103,"Public inspection, Application file"
2632,"Public inspection, Application file"
2609,"Public inspection, Application file"
103,"Public inspection, Application file"
2232,"Public inspection, Application file"
103,"Public inspection, Application file"
1128,"Public inspection, Application file"
103,"Public inspection, Application file"
1132,"Public inspection, Application file - Redacted application publication"
103,"Public inspection, Application file - Redacted application publication"
1470,"Public inspection, Application file - Reissue"
1430,"Public inspection, Application file - Reissue"
103,"Public inspection, Application file - Reissue"
1730,Public inspection of assignments
301.01,Public inspection of assignments
707.05(a),Public key infrastructure PKI certificate
707.05(a),Public key infrastructure PKI certificate
502.05,Public key infrastructure PKI certificate
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
706.03(a),Public policy
1128,Public right to inspect files
103,Public right to inspect files
2632,Public right to inspect files - In
2609,Public right to inspect files - In
103,Public right to inspect files - In
2232,Public right to inspect files - In
103,Public right to inspect files - In
2632,Public right to inspect files - In
2609,Public right to inspect files - In
103,Public right to inspect files - In
2232,Public right to inspect files - In
103,Public right to inspect files - In
2152.02(d),Public sale
2133.03(e)(7),Public sale
2133.03,Public sale
101,Public searchers
2152.02(c),Public use
2133.03(a),Public use
2133.03,Public use
706.02(c),Public use
706.02(c),Public use
706.02(c),Public use
715.10,Public use - Affidavit or declaration
2152.02(c),Public use - Anticipation
2133.03(a),Public use - Anticipation
2152.02(c),Public use - Commercial exploitation
2133.03(e)(1),Public use - Commercial exploitation
2152.02(c),Public use - Commercial use
2133.03(a),Public use - Commercial use
2133.03(e)(3),Public use - Completion of the invention
2133.03(e)(1),Public use - Completion of the invention
2133.03(c),Public use - Completion of the invention
2133.03,Public use - Completion of the invention
2152.02(c),Public use - Definition of
2133.03(a),Public use - Definition of
706.02(c),Public use - Evidence
706.02(c),Public use - Evidence
706.02(c),Public use - Evidence
2133.03(e),Public use - Experimental use
2133.03,Public use - Experimental use
2133.03(d),Public use - In this country
706.02(c)(2),Public use - In this country
2133.03(e)(3),Public use - Intent to experiment
2133.03(e)(2),Public use - Intent to experiment
2133.03(c),Public use - Invention
2133.03,Public use - Policy considerations
2133.03(a),Public use - Public knowledge or on display
2133.03(a),Public use - Secrecy
2133.03(a),Public use - Single use
2133.03(e)(7),Public use - Single use - Control over invention
2133.03(e)(5),Public use - Single use - Control over invention
2133.03(a),Public use - Single use - Control over invention
2133.03(e)(7),Public use - Testing by third party
2133.03(e)(5),Public use - Testing by third party
2133.03(a),Public use - Use with expectation of privacy
2133.03(a),Public use - Use by inventor or associates
2133.03(a),Public use - Use by independent third parties
720,Public use proceedings
1111,"Publication, Defensive"
711.06(a),"Publication, Defensive"
711.06,"Publication, Defensive"
1111,Publication of Statutory Invention Registration
706.02(a),Publication date
706.02(a),Publication date
706.02(a),Publication date
1306.03,Publication fee
1306,Publication fee
1303,Publication fee
1133,Publication fee
1126,Publication fee
711.06(a),Publication of abstracts
711.06,Publication of abstracts
1703,Publication
1213.03,Publication - Board decisions
901.06,Publication - Citing
707.05(e),Publication - Citing
706.02,Publication - Citing
706.02(a),Publication - Date of
706.02(a),Publication - Date of
706.02(a),Publication - Date of
1703,Publication - Notices
707.06,Publication - Notices
1703,Publication
1703,Publication - Orders
707.06,Publication - Orders
2154.02,"Publication - Own, as reference"
2153.01,"Publication - Own, as reference"
2152.02(f),"Publication - Own, as reference"
2132.01,"Publication - Own, as reference"
715.01(c),"Publication - Own, as reference"
2154.01(a),Publication - Prior art effect of international
2136.03,Publication - Prior art effect of international
706.02(a),Publication - Prior art effect of international
706.02(a),Publication - Prior art effect of international
706.02(a),Publication - Prior art effect of international
1703,Publication - Rules changes
2154.01,Publication - Under 35 U.S.C. 122b as references
2136.03,Publication - Under 35 U.S.C. 122b as references
2136,Publication - Under 35 U.S.C. 122b as references
1133,Publication - Voluntary
711.04(a),Pulling abandonments
1720,Quality Assurance
1308.03,Quality Assurance
1308.03,Quality Assurance
1308.03,Quality Assurance
1302.04,Quality Assurance
1302.04,Quality Assurance
1302.04,Quality Assurance
1302.04,Quality Assurance
1302.04,Quality Assurance
2689,Quality Assurance - In reexamination
2289,Quality Assurance - In reexamination
2689,Quality Assurance Specialist QAS
2687.01,Quality Assurance Specialist QAS
2687,Quality Assurance Specialist QAS
2687,Quality Assurance Specialist QAS
2687,Quality Assurance Specialist QAS
2686.03,Quality Assurance Specialist QAS
2686.03,Quality Assurance Specialist QAS
2677,Quality Assurance Specialist QAS
2676,Quality Assurance Specialist QAS
2671.02,Quality Assurance Specialist QAS
2671.02,Quality Assurance Specialist QAS
2671.02,Quality Assurance Specialist QAS
2671.02,Quality Assurance Specialist QAS
2671,Quality Assurance Specialist QAS
2670,Quality Assurance Specialist QAS
2664,Quality Assurance Specialist QAS
2636,Quality Assurance Specialist QAS
2295,Quality Assurance Specialist QAS
2294,Quality Assurance Specialist QAS
2289,Quality Assurance Specialist QAS
2287,Quality Assurance Specialist QAS
2287,Quality Assurance Specialist QAS
2287,Quality Assurance Specialist QAS
2286,Quality Assurance Specialist QAS
2286,Quality Assurance Specialist QAS
2285,Quality Assurance Specialist QAS
2285,Quality Assurance Specialist QAS
2281,Quality Assurance Specialist QAS
2270,Quality Assurance Specialist QAS
2233,Quality Assurance Specialist QAS
2212.01,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1412.02,Quality Assurance Specialist QAS
1412.02,Quality Assurance Specialist QAS
1415.01,Quality Assurance Specialist QAS
1442.02,Quality Assurance Specialist QAS
1442.02,Quality Assurance Specialist QAS
1442.02,Quality Assurance Specialist QAS
1442.02,Quality Assurance Specialist QAS
1442.02,Quality Assurance Specialist QAS
1442.03,Quality Assurance Specialist QAS
1442.03,Quality Assurance Specialist QAS
1443,Quality Assurance Specialist QAS
1448,Quality Assurance Specialist QAS
1448,Quality Assurance Specialist QAS
1448,Quality Assurance Specialist QAS
1449,Quality Assurance Specialist QAS
1449.01,Quality Assurance Specialist QAS
1451,Quality Assurance Specialist QAS
1451,Quality Assurance Specialist QAS
1455,Quality Assurance Specialist QAS
1456,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1490,Quality Assurance Specialist QAS
1308.03,Quality control program
1308.03,Quality control program
1308.03,Quality control program
714.14,Quayle practice
714.14,Quayle practice
710.02(b),Quayle practice
1705,Quayle practice - Action recording
706.07(f),Quayle practice - After final rejection
706.07(f),Quayle practice - After final rejection
714.15,Quayle practice - Allowance action
714.14,Quayle practice - Allowance action
714.14,Quayle practice - Allowance action
707.05(a),Quayle practice - Allowance action
707.05(a),Quayle practice - Allowance action
714.20,Quayle practice - Claims later added
707.05(a),Quayle practice - Copies of references
707.05(a),Quayle practice - Copies of references
1504,Quayle practice - Design application
1504,Quayle practice - Design application
1504,Quayle practice - Design application
1504,Quayle practice - Design application
1504,Quayle practice - Design application
1504,Quayle practice - Design application
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
608.01(b),Quayle practice - Examiner’s amendment used instead of
812.01,Quayle practice - Formal matters corrected
812.01,Quayle practice - Formal matters corrected
812.01,Quayle practice - Formal matters corrected
706.07(f),Quayle practice - Formal matters corrected
706.07(f),Quayle practice - Formal matters corrected
609.04(b),Quayle practice - Information disclosure statement
609.04(b),Quayle practice - Information disclosure statement
609.04(b),Quayle practice - Information disclosure statement
609.01,Quayle practice - Information disclosure statement
1005,Quayle practice - Primary examiner signature required
2266.01,"Quayle practice - Reexamination,"
2266.01,"Quayle practice - Reexamination,"
2250.01,"Quayle practice - Reexamination,"
1444,Quayle practice - Reissue
1444,Quayle practice - Reissue
1444,Quayle practice - Reissue
2250.01,Quayle practice - Shortened statutory period
710.02(b),Quayle practice - Shortened statutory period
1306.03,Query Printer Rush
2131.03,Ranges - Anticipation of
2144.05,Ranges - Obviousness of
406,Ratification of papers filed - Death of attorney
406,Ratification of papers filed - Death of attorney
409.01(b),Ratification of papers filed - Death of inventor
409.01(a),Ratification of papers filed - Death of inventor
714.01(a),Ratification of papers filed - Signature improper or lacking
714.01(a),Ratification of papers filed - Signature improper or lacking
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1207.02,Real party in interest
1205,Real party in interest
2677,Real party in interest - In
2202,Real party in interest - In
2677,Real party in interest - In
2202,Real party in interest - In
1302.14,Reasons for allowance
1302.14,Reasons for allowance
1302.14,Reasons for allowance
714.13,Reasons for allowance - Amendments after final rejection
714.13,Reasons for allowance - Amendments after final rejection
1213,Reasons for allowance - Appeal record
1302.14,Reasons for allowance - Applicant’s comments on
1302.14,Reasons for allowance - Applicant’s comments on
1302.14,Reasons for allowance - Applicant’s comments on
1302.14,Reasons for allowance - Claim narrowing
1302.14,Reasons for allowance - Claim narrowing
1302.14,Reasons for allowance - Claim narrowing
2687.01,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
2687.01,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
2287,"Reasons for allowance - Comments on,"
1302.14,Reasons for allowance - Estoppel effect
1302.14,Reasons for allowance - Estoppel effect
1302.14,Reasons for allowance - Estoppel effect
1302.14,Reasons for allowance - Failure of applicant to comment on
1302.14,Reasons for allowance - Failure of applicant to comment on
1302.14,Reasons for allowance - Failure of applicant to comment on
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1845.01,Reasons for allowance - Patent Cooperation Treaty application
1302.14,Reasons for allowance - Presumption of acquiescence by applicant
1302.14,Reasons for allowance - Presumption of acquiescence by applicant
1302.14,Reasons for allowance - Presumption of acquiescence by applicant
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2262,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2262,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2687,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2287,Reasons for allowance - Reexamination
2262,Reasons for allowance - Reexamination
2679,Rebuttal brief in
2678,Rebuttal brief in
2678,Rebuttal brief in
2679,Rebuttal brief in - Refused entry
1412.02,Recapture - Claimed subject matter
1412.02,Recapture - Claimed subject matter
706.02(l)(1),Recapture - Claimed subject matter
1412.02,Recapture - Matter in reissue
1412.02,Recapture - Matter in reissue
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1490,Recapture - Of patent rights - Disclaimed by filing a disclaimer
1111,Recapture - Of patent rights - Waived when SIR published
502,Receipt of mail and papers - Depositing correspondence
502,Receipt of mail and papers - Depositing correspondence
714.18,Receipt of mail and papers - Entry of amendments
503,Receipt of mail and papers - Filing receipt
505,Receipt of mail and papers - Office date stamp
710.01(a),Receipt of mail and papers - Period for reply
1801,Receiving Office PCT procedure
1805,Receiving Office PCT procedure - International Bureau
120,Reciprocal security agreements
905.01(a)(3),Reclassification - Patents
2269,Reconsideration in
711.03(c),Reconsideration of abandonment
711.03,Reconsideration of abandonment
711.03(a),Reconsideration of abandonment - Based on insufficient reply
711.03(b),Reconsideration of abandonment - Based on failure to reply within period
713.04,Record of interview
713.04,Record of interview
713.01,Record of interview
2635,Record system for reexamination
2235,Record system for reexamination
2635,Record system for reexamination
2235,Record system for reexamination
2635,Record system for reexamination
2235,Record system for reexamination
317,Recording assignment
302,Recording assignment
301,Recording assignment
314,Recording change of business name
302.07,Recording government interests
302,Recording government interests
302.07,Recording of joint research agreement
302,Recording of joint research agreement
313,Recording license agreement
302.07,Recording license agreement
317,Recording of other documents
313,Recording of other documents
313,Recording security interest
1132,Redacted publication of an application
502.05,Redacted publication of an application
2163,Reduction to practice
2138.05,Reduction to practice
2138.01,Reduction to practice
2133.03(e)(3),Reduction to practice
2133.03(c),Reduction to practice
715.07,Reduction to practice
2659,"Reexamination,"
2259,"Reexamination,"
2229,"Reexamination,"
2291,"Reexamination,"
2232,"Reexamination, - Access to file"
2209,"Reexamination, - Access to file"
724.04(c),"Reexamination, - Access to file"
103,"Reexamination, - Access to file"
2278,"Reexamination, - Action following Board decision"
2222,"Reexamination, - Address of patent owner"
2258,"Reexamination, - Admissions"
2258,"Reexamination, - Admissions"
2258,"Reexamination, - Admissions"
2217,"Reexamination, - Admissions"
2677,"Reexamination, - Affidavits"
2675,"Reexamination, - Affidavits"
2666,"Reexamination, - Affidavits"
2658,"Reexamination, - Affidavits"
2658,"Reexamination, - Affidavits"
2658,"Reexamination, - Affidavits"
2265,"Reexamination, - Affidavits"
2265,"Reexamination, - Affidavits"
2265,"Reexamination, - Affidavits"
2258,"Reexamination, - Affidavits"
2258,"Reexamination, - Affidavits"
2258,"Reexamination, - Affidavits"
2217,"Reexamination, - Affidavits"
2216,"Reexamination, - Affidavits"
2205,"Reexamination, - Affidavits"
2272,"Reexamination, - After final practice"
2295,"Reexamination, - Amendment"
2250,"Reexamination, - Amendment"
2250,"Reexamination, - Amendment"
2250,"Reexamination, - Amendment"
2234,"Reexamination, - Amendment"
714,"Reexamination, - Amendment"
2287,"Reexamination, - Amendment - Abstract"
2287,"Reexamination, - Amendment - Abstract"
2287,"Reexamination, - Amendment - Abstract"
2272,"Reexamination, - Amendment - After final rejection"
2287,"Reexamination, - Amendment - Examiner’s"
2287,"Reexamination, - Amendment - Examiner’s"
2287,"Reexamination, - Amendment - Examiner’s"
2221,"Reexamination, - Amendment - Filed with request"
2250,"Reexamination, - Amendment - Improper"
2250,"Reexamination, - Amendment - Improper"
2250,"Reexamination, - Amendment - Improper"
2285,"Reexamination, - Amendment - In a merged reissue/"
2285,"Reexamination, - Amendment - In a merged reissue/"
2295,"Reexamination, - Amendment - Prior reexamination certificate issued"
2250,"Reexamination, - Amendment - Prior reexamination certificate issued"
2250,"Reexamination, - Amendment - Prior reexamination certificate issued"
2250,"Reexamination, - Amendment - Prior reexamination certificate issued"
2287,"Reexamination, - Amendment - Provisions of Rule 1.312 do not apply"
2287,"Reexamination, - Amendment - Provisions of Rule 1.312 do not apply"
2287,"Reexamination, - Amendment - Provisions of Rule 1.312 do not apply"
2250,"Reexamination, - Amendment - Reissue patent issued"
2250,"Reexamination, - Amendment - Reissue patent issued"
2250,"Reexamination, - Amendment - Reissue patent issued"
2258,"Reexamination, - Ancillary issues"
2258,"Reexamination, - Ancillary issues"
2258,"Reexamination, - Ancillary issues"
2217,"Reexamination, - Ancillary issues"
2273,"Reexamination, - Appeal"
2274,"Reexamination, - Appeal brief"
2279,"Reexamination, - Appeals to courts"
1216.01,"Reexamination, - Appeals to courts"
1216,"Reexamination, - Appeals to courts"
2266,"Reexamination, - Application data sheet"
2258.02,"Reexamination, - Application data sheet"
2214,"Reexamination, - Application data sheet"
2235,"Reexamination, - Application file location"
301,"Reexamination, - Assignment"
2285,"Reexamination, - Assignment - To an examiner"
2285,"Reexamination, - Assignment - To an examiner"
2255,"Reexamination, - Assignment - To an examiner"
2248,"Reexamination, - Assignment - To an examiner"
2236,"Reexamination, - Assignment - To an examiner"
2222,"Reexamination, - Attorney or agent"
2213,"Reexamination, - Attorney or agent"
2287,"Reexamination, - Attorney or agent - Name on certificate"
2287,"Reexamination, - Attorney or agent - Name on certificate"
2287,"Reexamination, - Attorney or agent - Name on certificate"
2209,"Reexamination, - Basic characteristics"
2694,"Reexamination, - Certificate of"
2690,"Reexamination, - Certificate of"
2688,"Reexamination, - Certificate of"
2294,"Reexamination, - Certificate of"
2288,"Reexamination, - Certificate of"
2694,"Reexamination, - Certificate of - Reissue patent as"
2688,"Reexamination, - Certificate of - Reissue patent as"
2294,"Reexamination, - Certificate of - Reissue patent as"
2290,"Reexamination, - Certificate of - Reissue patent as"
2292,"Reexamination, - Certificate attached to patent copy"
2292,"Reexamination, - Certificate distribution"
2290,"Reexamination, - Certificate format"
2666.05,"Reexamination, - Certificate of mailing or transmission"
2666,"Reexamination, - Certificate of mailing or transmission"
2665,"Reexamination, - Certificate of mailing or transmission"
2624,"Reexamination, - Certificate of mailing or transmission"
2224,"Reexamination, - Certificate of mailing or transmission"
2219,"Reexamination, - Certificate of prior reexamination in later request"
2214,"Reexamination, - Certificate of prior reexamination in later request"
2219,"Reexamination, - Certificate of prior reexamination in later request"
2214,"Reexamination, - Certificate of prior reexamination in later request"
2666.06,"Reexamination, - Certificate of service"
2666.06,"Reexamination, - Certificate of service"
2220,"Reexamination, - Certificate of service"
2232,"Reexamination, - Certified copy"
2202,"Reexamination, - Citation of prior art"
2271,"Reexamination, - Citation of prior art - After first office action"
2271,"Reexamination, - Citation of prior art - After first office action"
2271,"Reexamination, - Citation of prior art - After first office action"
2287,"Reexamination, - Claim for"
2287,"Reexamination, - Claim for"
2287,"Reexamination, - Claim for"
2287,"Reexamination, - Claim, multiple dependent, preparation for publishing"
2287,"Reexamination, - Claim, multiple dependent, preparation for publishing"
2287,"Reexamination, - Claim, multiple dependent, preparation for publishing"
2250,"Reexamination, - Claim numbering"
2250,"Reexamination, - Claim numbering"
2250,"Reexamination, - Claim numbering"
2258,"Reexamination, - Claims considered"
2258,"Reexamination, - Claims considered"
2258,"Reexamination, - Claims considered"
2243,"Reexamination, - Claims considered"
2286,"Reexamination, - Claims invalid/unenforceable"
2286,"Reexamination, - Claims invalid/unenforceable"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2304.02,"Reexamination, - Claims presented for interference"
2284,"Reexamination, - Claims presented for interference"
2670,"Reexamination, - Clerical handling"
2270,"Reexamination, - Clerical handling"
2659,"Reexamination, - Collateral estoppel"
2259,"Reexamination, - Collateral estoppel"
2287,"Reexamination, - Comments on “Statement of Reasons for Patentability and/or Confirmation”"
2287,"Reexamination, - Comments on “Statement of Reasons for Patentability and/or Confirmation”"
2287,"Reexamination, - Comments on “Statement of Reasons for Patentability and/or Confirmation”"
2287,"Reexamination, - Conclusion"
2287,"Reexamination, - Conclusion"
2287,"Reexamination, - Conclusion"
2686,"Reexamination, - Concurrent proceedings"
2286,"Reexamination, - Concurrent proceedings"
2286,"Reexamination, - Concurrent proceedings"
2282,"Reexamination, - Concurrent proceedings"
2282,"Reexamination, - Concurrent proceedings"
2282,"Reexamination, - Concurrent proceedings"
2254,"Reexamination, - Conduct of proceedings"
2272,"Reexamination, - Consideration of responses"
2271,"Reexamination, - Consideration of responses"
2271,"Reexamination, - Consideration of responses"
2271,"Reexamination, - Consideration of responses"
2253,"Reexamination, - Consideration of responses"
