Topic,Subtopic1,Subtopic2,Subtopic3,Subtopic4,SeeAlso,MPEPLink
Form paragraphs Reproduced,14.35.01,,,,,1490; 
Form paragraphs Reproduced,14.36,,,,,1490; 
Form paragraphs Reproduced,14.36.01,,,,,1490; 
Form paragraphs Reproduced,14.37,,,,,1490; 
Form paragraphs Reproduced,14.38,,,,,1490; 
Form paragraphs Reproduced,15.01,,,,,1504.10; 
Form paragraphs Reproduced,15.01.01,,,,,1504.10; 
Form paragraphs Reproduced,15.02,,,,,1504.10; 
Form paragraphs Reproduced,15.03,,,,,1504.10; 
Form paragraphs Reproduced,15.03.01.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.04,,,,,1504.10; 
Form paragraphs Reproduced,15.05,,,,,1503.01; 
Form paragraphs Reproduced,15.05.01,,,,,1503.01; 2920.04(a); 
Form paragraphs Reproduced,15.05.03,,,,,1503.02; 
Form paragraphs Reproduced,15.05.04,,,,,1503.02; 
Form paragraphs Reproduced,15.05.041,,,,,1503.02; 
Form paragraphs Reproduced,15.05.05,,,,,1503.02; 
Form paragraphs Reproduced,15.07,,,,,1503.02; 
Form paragraphs Reproduced,15.07.01,,,,,1504.01; 
Form paragraphs Reproduced,15.08,,,,,1504.01(c); 
Form paragraphs Reproduced,15.08.01,,,,,1504.01(c); 
Form paragraphs Reproduced,15.08.02,,,,,1504.01(d); 
Form paragraphs Reproduced,15.08.03,,,,,1504.01(d); 
Form paragraphs Reproduced,15.09,,,,,1504.01; 
Form paragraphs Reproduced,15.09.01,,,,,1504.01(e); 
Form paragraphs Reproduced,15.09.02.aia ,,,,,1504.02; 
Form paragraphs Reproduced,15.09.03.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.10.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.10.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.10.15,,,,,1504.02; 
Form paragraphs Reproduced,15.11.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.11.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.12.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.13.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.14.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.15.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.15.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.15.01.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.15.01.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.15.02.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.15.02.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.15.03.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.15.04.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.15.04.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.16.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.17.aia,,,,,1504.02; 
Form paragraphs Reproduced,15.17.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.18.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.18.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.19.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.01,,,,,1504; 
Form paragraphs Reproduced,15.19.02.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.19.02.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.03.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.19.03.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.04.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.05.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.19.05.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.06.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.19.07.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.20.02,,,,,1504.04; 
Form paragraphs Reproduced,15.21,,,,,1504.04; 
Form paragraphs Reproduced,15.21.01,,,,,1504.04; 
Form paragraphs Reproduced,15.22,,,,,1504.04; 
Form paragraphs Reproduced,15.22.02,,,,,1504.04; 
Form paragraphs Reproduced,15.22.03,,,,,1504.04; 
Form paragraphs Reproduced,15.23,,,,,1504.06; 
Form paragraphs Reproduced,15.23.01,,,,,1504.06; 
Form paragraphs Reproduced,15.23.02,,,,,1504.06; 
Form paragraphs Reproduced,15.24,,,,,1504.06; 
Form paragraphs Reproduced,15.24.03,,,,,1504.06; 
Form paragraphs Reproduced,15.24.04,,,,,1504.06; 
Form paragraphs Reproduced,15.24.05.fti,,,,,1504.02; 
Form paragraphs Reproduced,15.24.06,,,,,1504.06; 
Form paragraphs Reproduced,15.24.07,,,,,1504.06; 
Form paragraphs Reproduced,15.24.08,,,,,1504.06; 
Form paragraphs Reproduced,15.25,,,,,1504.06; 
Form paragraphs Reproduced,15.26,,,,,1504.20; 
Form paragraphs Reproduced,15.27,,,,,1504.05; 
Form paragraphs Reproduced,15.27.01,,,,,1504.05; 
Form paragraphs Reproduced,15.27.02,,,,,1504.05; 
Form paragraphs Reproduced,15.27.03,,,,,1504.05; 
Form paragraphs Reproduced,15.27.04,,,,,1504.05; 
Form paragraphs Reproduced,15.27.05,,,,,1504.05; 
Form paragraphs Reproduced,15.27.06,,,,,1504.05; 
Form paragraphs Reproduced,15.27.07,,,,,1504.05; 
Form paragraphs Reproduced,15.27.08,,,,,1504.05; 
Form paragraphs Reproduced,15.28,,,,,1504.05; 
Form paragraphs Reproduced,15.28.01,,,,,1504.05; 
Form paragraphs Reproduced,15.28.02,,,,,1504.05; 
Form paragraphs Reproduced,15.29,,,,,1504.05; 
Form paragraphs Reproduced,15.30,,,,,1504.05; 
Form paragraphs Reproduced,15.31,,,,,1504.05; 
Form paragraphs Reproduced,15.33,,,,,1504.05; 
Form paragraphs Reproduced,15.34,,,,,1504.05; 
Form paragraphs Reproduced,15.35,,,,,1504.05; 
Form paragraphs Reproduced,15.36,,,,,1504.05; 
Form paragraphs Reproduced,15.37,,,,,1504.05; 
Form paragraphs Reproduced,15.38,,,,,1504.02; 1504.03; 
Form paragraphs Reproduced,15.39.02.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.39.02.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.40.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.40.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.40.01,,,,,1504.02; 
Form paragraphs Reproduced,15.41,,,,,1503.01; 
Form paragraphs Reproduced,15.42,,,,,1504.01; 
Form paragraphs Reproduced,15.43,,,,,1504.01; 
Form paragraphs Reproduced,15.44,,,,,1504.01; 
Form paragraphs Reproduced,15.46.01,,,,,1503.01; 
Form paragraphs Reproduced,15.47,,,,,1503.01; 
Form paragraphs Reproduced,15.47.01,,,,,1503.01; 
Form paragraphs Reproduced,15.48,,,,,1503.02; 
Form paragraphs Reproduced,15.50,,,,,1503.02; 
Form paragraphs Reproduced,15.50.01,,,,,1503.02; 
Form paragraphs Reproduced,15.50.02,,,,,1503.02; 
Form paragraphs Reproduced,15.50.04,,,,,1503.02; 
Form paragraphs Reproduced,15.50.05,,,,,1503.02; 
Form paragraphs Reproduced,15.51,,,,,1504.04; 
Form paragraphs Reproduced,15.51.01,,,,,1504.04; 
Form paragraphs Reproduced,15.55,,,,,1512; 
Form paragraphs Reproduced,15.55.01,,,,,1512; 
Form paragraphs Reproduced,15.58,,,,,1504; 
Form paragraphs Reproduced,15.58.01,,,,,1504.04; 
Form paragraphs Reproduced,15.59,,,,,1503.01; 2920.04(a); 
Form paragraphs Reproduced,15.60,,,,,1503.01; 
Form paragraphs Reproduced,15.61,,,,,1503.01; 
Form paragraphs Reproduced,15.61.01,,,,,1503.01; 1503.02; 
Form paragraphs Reproduced,15.62,,,,,1503.01; 2920.04(a); 
Form paragraphs Reproduced,15.63,,,,,1503.01; 2920.04(a); 
Form paragraphs Reproduced,15.64,,,,,1503.01; 2920.04(a); 
Form paragraphs Reproduced,15.65,,,,,1504.04; 
Form paragraphs Reproduced,15.66,,,,,1504; 
Form paragraphs Reproduced,15.67,,,,,1504.03; 1504.06; 
Form paragraphs Reproduced,15.68,,,,,1504.03; 1504.06; 
Form paragraphs Reproduced,15.69.01,,,,,1504.04; 
Form paragraphs Reproduced,15.70.aia,,,,,1504.03; 
Form paragraphs Reproduced,15.70.fti,,,,,1504.03; 
Form paragraphs Reproduced,15.72,,,,,1504; 
Form paragraphs Reproduced,15.73,,,,,1504.04; 
Form paragraphs Reproduced,15.74,,,,,1504.20; 
Form paragraphs Reproduced,15.74.01,,,,,1504.20; 
Form paragraphs Reproduced,15.75.fti,,,,,1504.20; 
Form paragraphs Reproduced,15.75.01.fti,,,,,1504.20; 
Form paragraphs Reproduced,15.76,,,,,1512; 
Form paragraphs Reproduced,15.85,,,,,1504.04; 
Form paragraphs Reproduced,15.90,,,,,1504; 
Form paragraphs Reproduced,16.01,,,,,1605; 
Form paragraphs Reproduced,16.02,,,,,1605; 
Form paragraphs Reproduced,16.03,,,,,1605; 
Form paragraphs Reproduced,16.04,,,,,1610; 
Form paragraphs Reproduced,16.05,,,,,1612; 
Form paragraphs Reproduced,16.05.01,,,,,1612; 
Form paragraphs Reproduced,16.06,,,,,1606; 
Form paragraphs Reproduced,16.07,,,,,1606; 
Form paragraphs Reproduced,16.08,,,,,1610; 
Form paragraphs Reproduced,16.09,,,,,1605; 
Form paragraphs Reproduced,16.10,,,,,1605; 
Form paragraphs Reproduced,16.11,,,,,1606; 
Form paragraphs Reproduced,16.12,,,,,1610; 
Form paragraphs Reproduced,16.13,,,,,1607; 
Form paragraphs Reproduced,18.01,,,,,1845.01; 
Form paragraphs Reproduced,18.02,,,,,1845.01; 
Form paragraphs Reproduced,18.02.01,,,,,1845.01; 
Form paragraphs Reproduced,18.02.02,,,,,1845.01; 
Form paragraphs Reproduced,18.03,,,,,1845.01; 
Form paragraphs Reproduced,18.04,,,,,1845.01; 
Form paragraphs Reproduced,18.04.01,,,,,1845.01; 
Form paragraphs Reproduced,18.05,,,,,1850; 
Form paragraphs Reproduced,18.06,,,,,1850; 
Form paragraphs Reproduced,18.06.01,,,,,1850; 
Form paragraphs Reproduced,18.06.02,,,,,1850; 
Form paragraphs Reproduced,18.07,,,,,1850; 
Form paragraphs Reproduced,18.07.01,,,,,1850; 
Form paragraphs Reproduced,18.07.02,,,,,1850; 
Form paragraphs Reproduced,18.07.03,,,,,1850; 
Form paragraphs Reproduced,18.07.03a,,,,,1850; 
Form paragraphs Reproduced,18.07.03b,,,,,1850; 
Form paragraphs Reproduced,18.07.03c,,,,,1850; 
Form paragraphs Reproduced,18.08,,,,,1845.01; 
Form paragraphs Reproduced,18.08.01,,,,,1845.01; 
Form paragraphs Reproduced,18.09,,,,,1845.01; 
Form paragraphs Reproduced,18.10,,,,,1845.01; 
Form paragraphs Reproduced,18.11,,,,,1845.01; 
Form paragraphs Reproduced,18.12.01,,,,,1845.01; 
Form paragraphs Reproduced,18.13.01,,,,,1845.01; 
Form paragraphs Reproduced,18.14.01,,,,,1845.01; 
Form paragraphs Reproduced,18.15,,,,,1845.01; 
Form paragraphs Reproduced,18.18,,,,,1893.03(d); 
Form paragraphs Reproduced,18.19,,,,,1893.03(d); 
Form paragraphs Reproduced,18.20,,,,,1893.03(d); 
Form paragraphs Reproduced,18.21,,,,,1893.03(d); 
Form paragraphs Reproduced,18.22,,,,,1893.03(d); 
Form paragraphs Reproduced,19.01,,,,,1901.06; 
Form paragraphs Reproduced,19.02,,,,,1901.06; 
Form paragraphs Reproduced,19.02.AE,,,,,708.02(a); 
Form paragraphs Reproduced,22.01,,,,,2246; 
Form paragraphs Reproduced,22.01.01,,,,,2242; 2258.01; 2642; 
Form paragraphs Reproduced,22.02,,,,,2247; 
Form paragraphs Reproduced,22.03,,,,,2258; 
Form paragraphs Reproduced,22.04,,,,,2260; 
Form paragraphs Reproduced,22.04.01,,,,,2265; 
Form paragraphs Reproduced,22.05,,,,,2285; 2686.03; 
Form paragraphs Reproduced,22.06,,,,,2287; 
Form paragraphs Reproduced,22.07,,,,,2282; 
Form paragraphs Reproduced,22.08,,,,,2282; 
Form paragraphs Reproduced,22.09,,,,,2271; 
Form paragraphs Reproduced,22.10,,,,,2271; 
Form paragraphs Reproduced,22.11,,,,,2258; 
Form paragraphs Reproduced,22.12,,,,,2250; 2666.01; 
Form paragraphs Reproduced,22.13,,,,,2250; 
Form paragraphs Reproduced,22.14,,,,,2266.01; 
Form paragraphs Reproduced,22.15,,,,,2266.03; 
Form paragraphs Reproduced,22.16,,,,,2287; 
Form paragraphs Reproduced,22.20,,,,,2286; 
Form paragraphs Reproduced,22.73,,,,,2246; 
Form paragraphs Reproduced,23.01,,,,,2303; 
Form paragraphs Reproduced,23.02,,,,,2308; 
Form paragraphs Reproduced,23.04,,,,,2304.04(b); 
Form paragraphs Reproduced,23.06,,,,,2304.02; 
Form paragraphs Reproduced,23.06.01,,,,,2304.02; 
Form paragraphs Reproduced,23.06.02,,,,,2304.02; 
Form paragraphs Reproduced,23.06.03,,,,,2304.02; 
Form paragraphs Reproduced,23.06.04,,,,,2304.02; 
Form paragraphs Reproduced,23.06.05,,,,,2304.02; 
Form paragraphs Reproduced,23.06.06,,,,,2304.02; 
Form paragraphs Reproduced,23.14,,,,,715.05; 2304.02(c); 
Form paragraphs Reproduced,23.14.01,,,,,715.05; 2304.02(c); 
Form paragraphs Reproduced,23.19,,,,,2304.01(c); 
Form paragraphs Reproduced,26.01,,,,,2646; 
Form paragraphs Reproduced,26.02,,,,,2647; 
Form paragraphs Reproduced,26.03,,,,,2658; 2671.01; 2671.02; 
Form paragraphs Reproduced,26.03.01,,,,,2658; 
Form paragraphs Reproduced,26.04,,,,,2660; 
Form paragraphs Reproduced,26.05,,,,,2660; 2671.01; 
Form paragraphs Reproduced,26.05.01,,,,,2666.01; 
Form paragraphs Reproduced,26.06,,,,,2666.30; 
Form paragraphs Reproduced,26.07,,,,,2671.02; 
Form paragraphs Reproduced,26.08,,,,,2673.02; 
Form paragraphs Reproduced,26.67,,,,,2678; 
Form paragraphs Reproduced,26.67.01,,,,,2682; 
Form paragraphs Reproduced,26.68,,,,,2666.06; 
Form paragraphs Reproduced,26.69,,,,,2687; 
Form paragraphs Reproduced,26.70,,,,,2687; 
Form paragraphs Reproduced,26.73,,,,,2646; 2660; 2671.01; 2673.02; 
Form paragraphs Reproduced,26.75,,,,,2682; 
Form paragraphs Reproduced,26.80,,,,,2686.04; 
Form paragraphs Reproduced,28.01,,,,,2816.03; 
Form paragraphs Reproduced,28.02,,,,,2816.03; 
Form paragraphs Reproduced,28.03,,,,,2816.03; 
Form paragraphs Reproduced,28.04,,,,,2818.01; 
Form paragraphs Reproduced,29.10,,,,,2920.04(b); 
Form paragraphs Reproduced,29.11,,,,,2920.04(b); 
Form paragraphs Reproduced,29.20,,,,,2920.04(b); 
Form paragraphs Reproduced,29.21,,,,,2920.05(c); 
Form paragraphs Reproduced,29.22,,,,,2920.04(a); 
Form paragraphs Reproduced,29.23,,,,,2920.05(c); 
Form paragraphs Reproduced,29.24,,,,,2920.04(a); 
Form paragraphs Reproduced,29.25,,,,,2920.05(c); 
Form paragraphs Reproduced,29.26,,,,,2920.04(a); 
Form paragraphs Reproduced,29.27,,,,,2920.05(c); 
Fraud,,,,,Duty of disclosure; Inequitable conduct; Deceptive intent; ,
Fraud,Avoiding charge of,,,,,2004; 
Fraud,Civil litigation,,,,,1216.02; 2001.06(c); 
Fraud,Claims invalidated,,,,,2016; 
Fraud,Inventorship,,,,,602.01(c); 2137.01; 2157; 
Fraud,Micro entity status,,,,,509.04; 
Fraud,On the U.S. Patent and Trademark Office,,,,,509.03; 1448; 
Fraud,Protest,,,,,1901; 1901.02; 1901.06; 2013; 
Fraud,Reexamination,,,,,
Fraud,Reexamination,,,,,2014; 2216; 2217; 2258; 2280; 
Fraud,Reexamination,,,,,2014; 2658; 2684; 
Fraud,Reissue,,,,,1448; 2012; 
Fraud,Supplemental examination,,,,,2819; 
Fraud,Small entity status,,,,,509.03; 
Fraudulent,,,,,,706.03(a); 
Freedom of Information Act FOIA,,,,,,103; 1002.02(k)(2); 
Frivolous invention,,,,,,706.03(a); 
Full faith and credit in prior Examiner’s action,,,,,,
Full faith and credit in prior Examiner’s action,Allowed claims,,,,,706.04; 
Full faith and credit in prior Examiner’s action,Interview,,,,,713.01; 
Full faith and credit in prior Examiner’s action,Search,,,,,704.10; 
Full name of applicant,,,,,,602.01(b); 602.08(b); 
Full signatory authority,,,,,,1004; 
Function of machine rejection,,,,,,2173.05(v); 
"Functional claim, rejection",,,,,,2114; 2173.05(g); 
Functional equivalents,,,,,,2144.06; 2183; 
Functionality in design patent applications,,,,,,1504.01(c); 
